,Data Source,World Development Indicators,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
135,Latin America and the Caribbean,LCR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,115361671929.68091,115870946941.3554,115834126170.94762,108287069261.97269,108955612090.26976,118149487955.86655,128235780626.0552,141387426871.1152,144523302158.75974,146313658786.27777,152145351825.92688,156655580356.2335,138232386211.73553,139970610821.75934,130131297486.02931,148420561889.7646,158247718313.0076,167495350165.7361,168464741377.69046,170034762525.33417,193744493858.7604,185634186979.65414,200517114561.69067,224847895725.36902,262205070157.04395,306646156808.20325,357510791760.0418,439578913463.3365,541849702731.0622,536003337414.863,598235895728.137,674708944501.8774,715657905108.0054,775394029646.7172
137,Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,21982905433.025494,22767431379.87596,24706204031.936024,29442897309.2848,25418298155.064857,29491169730.923447,32484323693.93191,32908541523.03474,34286957113.063828,38363411846.479546,40007871587.79792,42702817421.16474,41647242084.43517,50775712188.0208,63983395563.72431,80410931896.15717,66893447433.78324,74742463631.15367,89577714512.52318,99767028223.8414,108543482081.82693,107868855614.4992,108746773269.89882,101892785589.89325,99748077431.16043,104274867473.82292,112931190611.4548,119796100463.56288,129391692373.68315,129981497267.46239,138939088206.12683,140761184533.96625,129476782544.71695,127914910203.6077,118775979854.66103,136312180455.6616,152387544909.2614,158486546036.3392,162274112740.90616,161701352789.28186,178690497497.097,168320464483.0756,176332502923.5795,193372966826.88126,216569844116.36728,241874910953.3484,265031980496.06476,311367467349.4209,368977633405.18115,393958702267.0057,427045199016.1603,474851437645.5504,526968905434.4657,574456134280.702
138,Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,90099360.77387103,104889797.8365434,124940284.90539773,165928854.01614648,193980461.9263172,246389070.12371978,272489354.1073348,303493105.4190532,436912093.1349864,503173087.2280405,534699256.77262425,511647837.14685524,522096760.5268204,524023708.33174914,502620920.65653336,529073612.4535789,779357946.9846998,1052849231.319468,1161757671.017563,1119983791.4329813,1421508901.193172,1484160640.1710806,1631176617.191976,1673085622.7934587,1948128895.9323826,2428524749.6939597,2504013003.9400973,2298390584.3848243,2479698578.662407,2664105901.188626,2483890593.705452,2491800558.7767353,2688617884.8748,3070803431.4759965,3454374260.7367096,3658356377.8098326,3988775843.8720517,4602346923.403225,4929414914.734694,4826167676.364104,,,,
139,Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1419629929.4117649,1454342131.092437,1458609619.7530863,1241387713.6134453,1321840726.05042,1698319327.7310925,1751470588.235294,1859465020.5761316,1801176470.5882351,1965546218.4873948,2296470588.235294,2369308600.3372684,2553936348.4087105,2875625000.0,3574586466.1654134,3791298145.5064197,3591319857.3127227,4104509582.8635855,2733183856.502242,3364611432.24149,4024621899.576527,4415844155.844156,4768765016.818837,5167913302.167445,6043474842.767295,5978460972.0176735,6405210563.882941,6682167119.565217,6978371581.263754,6987267683.772539,8032551173.240139,9000362581.580856,9703011635.865847,10338679635.76159,11717604208.822338,13029697560.975609,13897738375.248777,15091930835.734869,15794972847.168346,15656342015.85504,16330810303.915855,15746224409.799955,17102623876.22831,18881765437.215084,20662525941.29855,24405791044.77612,28267410542.516354,32351184234.315674,40715240468.93751,42067974595.4411,49567521669.90978,59178013927.82853,59393056426.33229,67182015335.7602
140,Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,86859526073.68289,92326819391.53258,94716514610.64256,105732744083.14671,120411227021.93597,129225006075.22606,114914421110.3336,122146248595.8686,131196474549.15474,146363096157.24237,161756429731.63586,168480165694.85394,182584894750.18906,217096928141.01672,276227082314.0163,299742244373.0004,338059107989.31854,388870502935.6946,433729487580.29175,492289457380.04956,612095700709.1729,648490623285.5714,654864406918.033,641076816843.3848,633518892931.4688,662492068026.9529,689436639309.0796,759011875495.5835,794756080528.7257,806293952689.948,863415559855.2885,829778075098.0579,868762789969.4131,870906384985.3765,947036559559.8147,1062364200894.6531,1158821057666.5781,1196494460488.853,1075032143336.3159,1172079684045.695,1240707269344.8567,1253349370005.2007,1346493555801.7507,1542631637800.0574,1768447392237.1472,2039915959528.2063,2426105417267.481,2996402370615.7515,3332797718494.079,3410325939280.2744,4296332942876.044,4865692278256.525,5031415289775.527,5235719730692.016
141,Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,291710687788.3129,280760675717.80237,293519172155.68286,315542336295.4163,351096932606.3397,387891071714.2245,401088042712.60767,411856361634.3285,435722731511.44855,487257058752.03345,533064437158.33844,574187072396.4364,642260487685.7128,812072116091.0546,1030290432123.0892,1138188232775.3606,1228583656864.5781,1382146057248.515,1503134769508.0647,1776035784715.4827,2065500180976.2988,2243048619468.006,2223002636482.478,2175213477948.1592,2200206258999.745,2316939627394.179,2426113326359.0386,2494393024880.248,2693979373089.8193,2867304263510.933,3165635444142.275,3214159035056.6597,3420386272904.5425,3696063615873.932,4127974309942.232,4651556418082.73,5101471157638.113,5408975664525.195,5359813231918.1,5301610484791.39,5737722443680.1045,5749391487080.656,5809833788349.0625,6517799102043.729,7641261373552.567,9019309588616.197,10610571809890.076,13071438332631.172,15577309317086.895,15542271014803.117,18834248062692.207,21866285168801.543,23057190350542.066,24487856846960.19
142,Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,34579986.18183751,35699985.73428569,41859983.27275067,47039981.2028235,51939979.24478427,54879978.06996074,56699977.34268904,59261976.31891424,61445975.44618819,65967973.63919771,68739972.53150696,76480285.11134423,80915356.82867375,121188698.64206879,150851315.73463553,149558945.4037305,147659999.8716,193314999.8319,266569999.7682,290134729.683747,431542682.23601115,434174015.3564221,326943105.0677595,355443856.1070469,302993843.5824775,247680796.95086974,290586782.5636169,369345623.0251639,429740033.6710333,451447042.1925685,544578771.1548471,608767923.9782494,720543405.4353976,721599288.0301971,755041471.8943493,859092080.8307498,815937450.997912,859816180.4731443,819422421.7550317,801540664.7124187,771200632.4844254,706430933.003007,656802669.110291,969181550.9925047,1234197704.4382067,1368405301.2444372,1428842600.1211247,1597484735.6552286,1630667593.276279,1708772781.647904,2175685680.8309627,2487352967.546379,2328196274.7965508,2229735838.739596
143,Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10506695073.805399,10287023246.233986,8562311026.888736,7424597884.349712,6958636949.806286,7904895790.987728,8426600000.0,10128700000.0,11254050000.0,10971375000.0,11434200000.0,12159225000.0,14163949141.899889,18608709856.57813,22551543054.456516,25962254180.802864,30088510798.099277,39103973050.62915,47252926428.66983,36846183172.302734,36306384146.107506,42872072870.90403,42343521965.74833,
144,Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,703925705.9429578,704145671.350213,741509480.7962842,791140595.7727553,903158753.9436224,921600736.304026,968440149.4709507,974721762.5353267,1066447130.8205178,1234878980.5019953,1445204630.6475837,1505684112.929517,1885307918.5892494,2587382707.699845,3156198933.6054993,3096414882.4465613,3394079657.239206,3756663105.116388,4677872752.872358,5469434739.582361,5967924324.036142,5010110735.743307,4562651737.008008,4485226128.185459,4400183010.950077,4537763200.381568,6627975486.887123,8249188099.764506,9336997885.610731,9951164658.266556,12668658431.60828,13714989140.52357,15384954868.290213,15788267747.293959,17549235946.359295,20673371647.50958,20579153094.462543,18514433919.71132,19351522560.569016,21185382484.55146,20267551133.22278,20196868008.948547,22568793525.315266,29144582392.776524,34077095478.447662,37643013480.57504,42544677906.141655,51320661750.86825,54742763112.06245,49420751773.8235,52053324635.07301,58009863402.86454,55143457330.357666,60383251105.63723
145,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,5715853652.877827,6827011058.967013,7690315589.146653,7447002856.755303,6756418263.6945095,4848056772.313653,4467987271.302022,5060854731.054767,5235719778.671596,5585292782.569224,6133234179.753734,6616957681.241978,7288524472.501013,7833068425.39159,8313047743.571205,9314784080.026918,11186452600.726192,13761569544.992624,16041840426.266607,19935046397.216274,28765687041.650444,33669367720.46589,25875781249.999996,24009680459.986805,28480338367.61567,28372577696.526505,
146,"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,1021654718.3806257,1016585687.2628412,1182693473.2152302,1222072820.9605343,1376075267.8667073,1786734514.038518,2087122775.9980342,2478807840.956948,2990180515.917087,3464946372.2397475,4581185870.734339,5280218134.80932,5868546010.715701,6560672250.978164,6628525682.868046,6674552884.690735,6186475687.554048,5916957024.969187,6101794938.885359,6514271488.143399,7008026414.608951,7926373572.236231,10258324479.139084,11792570015.793266,14568709574.003645,18054684854.22421,20731022857.240757,21313263933.101913,28359706123.09505,36634742798.94201,42981497743.98524,51753094764.24718
147,St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2037154692.2061586,2025693478.273467,2379611069.949956,2657252502.2073016,2798345225.928423,2948325264.301946,2876395613.0817113,3046339294.536113,3271415867.9972334,3651615453.0184765,3956328426.044857,4356633663.366337,5074117544.774822,6242177798.339379,7675408485.514212,8984824182.60333,9584323309.121355,11049896742.388914,13236854105.16716,15912133569.285221,18820809835.899,15280300833.285,15423825336.211191,13941571864.497349,12751251347.82362,12869611447.878365,16994563068.406485,18745983476.927273,22198388383.693806,22847197923.698513,25820725667.71087,27836559831.391308,28450632466.619816,26801064630.605442,30351265891.557102,32986182669.78923,36638763638.8669,33414747559.567547,40021694630.89913,39734023742.792076,37020609824.95765,37724674865.08006,40416114690.13701,49822651701.72899,56948015336.03969,59523857868.0203,65637107776.26194,75226318359.375,88882967741.93549,90908402631.25232,90770671431.6696,99211339029.28062,95981572517.16707,104374278746.05913
149,Mexico and Central America,MCA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,293073868.02322143,327651487.96275675,402460333.2376373,523552815.1191273,563939670.7044194,711922994.2255449,735339911.9350652,811250927.3889982,1000535735.3875107,1209898293.4637191,1378130995.659126,1205166025.5159183,1143229071.7794309,1092551781.0148635,1037314956.2508339,1082851076.5215755,1515209588.2377975,1839095595.2565525,2000674667.0826108,2010116851.2028396,2481316053.8531604,2480497547.848809,2737066955.9126616,2574439973.173875,2720297738.9390364,3130270918.7906127,3137848783.084041,2840182191.7710547,2934578788.864782,2906009307.6650968,2647883820.1862526,2671401082.76436,2905973022.174599,3588988600.702944,4110348444.4941115,4280072625.9762225,4663488363.097698,5974371695.950454,6919241412.093645,5557579883.300917,5350993377.483443,6074506533.222129,,
151,Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3592856080.0291495,3094567110.1128554,2319243406.666023,2371812923.883787,1702314352.7443893,1752995313.7668908,1695130483.8391821,1930071445.2119374,1639497206.7039106,1170785047.7946067,1288420222.9478662,1480656884.3846178,1661818168.4226036,1980901553.5122573,2598231467.4367104,2988172424.466084,3408454197.891915,4402495921.293321,6054806100.846806,5439422031.39627,5811604051.96737,7016162818.43742,7284686576.283502,7935229340.658467
152,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,673081724.8861648,699161943.2895942,739286907.0132023,759345862.8899095,802482183.8149868,833563473.0676041,900264582.8503727,956436931.5454199,1031669636.5516042,1056391054.9348944,1111859569.9391325,1199507630.010172,1341590681.5058806,1653062348.3683753,1917508190.0929775,2283049233.968501,2181844193.957886,2358930407.089298,2669755114.878475,3463565882.129581,4042139901.6604147,3594868208.97731,3526198069.446211,3511573992.435744,2939485471.849092,2857889712.7242737,3258288890.3149486,2565634382.1435957,2442507588.428474,2498059014.740197,3081479800.2776523,2653141958.499967,3024459293.843294,3370842210.8642173,2977040884.30758,3159901108.54439,3995028428.8940825,3545776813.1726565,3738704582.023356,3717515282.5387845,3877673634.588538,4529575232.98509,4397254714.883368,5474030227.586022,4363934416.547836,5038577519.498567,5515236338.486402,7342905883.169104,9413002737.28079,8550363829.11527,8704983553.270224,9853981624.066504,9880703882.701574,10796551136.178503
153,Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,42463576.1589404,44781456.95364238,47935843.79358438,57829787.234042555,109503546.09929079,127154929.57746479,141902097.90209788,141268980.47722343,168610478.3599089,189535398.2300885,215089005.23560208,244468292.68292683,284853358.56196785,322326642.3357664,355884383.0888697,398988954.9702634,450382327.9524214,508223603.22854716,540096400.1699235,589239757.0093458,624337143.5853866,802442810.4575163,828240882.4923515,949867661.8332655,1075605492.1829686,992473987.3019452,1303375806.0668905,1541978558.623242,1891633531.1645079,1984639640.8685782,2134104883.7013984,2162990126.2078934,2113179303.6121054,2299843167.3684006
154,Middle East & North Africa (all income levels),MEA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,39724554842.14531,44487090418.29901,49178795238.46145,57503659617.2417,70507541524.10675,95361314280.60814,172448271460.5844,187936452164.86526,232936056383.7103,269890671950.14923,285600709820.535,369047171825.5995,472722930445.0761,506779980633.9893,498805006485.0663,504421806888.1,506434446887.2738,513098302528.61163,525463932782.3078,476383986082.5212,465363535583.1595,479584097221.075,535029095536.7776,535726255813.0126,582496323328.3217,586758530650.6873,609783944225.2045,690466158315.6635,778517705599.0272,809200406781.312,791009396344.8118,840940962105.1744,941833404799.9989,940635671286.4078,940299978624.2767,1054010623367.8279,1229506157506.8413,1476708715781.3423,1737826311787.1377,2054432890242.12,2593864758686.5923,2310070985113.973,2697401592204.8,3221935126857.6943,3460623971032.939,3414032768861.6196
155,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,13056164925.447998,14153954349.089663,15221053213.188652,16936337667.628923,20070134740.931713,21829715343.88496,24337233447.21259,26556372081.19253,29363632833.657734,32515754313.9653,35541711470.387276,39200879415.86143,45178119326.79362,55271303176.39347,71976542927.46602,88003982688.63858,89023916066.80092,81825780563.80815,102517450025.75291,134540322292.80583,194356825709.19867,250083027275.12958,173720847690.77283,148866911934.1751,175632163244.41626,184473097296.04077,129440191340.197,140263673924.0307,183144276294.08984,222977042346.50153,262709785592.7111,314453895611.75214,363609268789.4164,503962814551.7671,527318769550.8297,343792780638.8994,397404138184.3129,480554647428.72845,502010268264.16864,579459682094.3569,683647980782.4073,724703571306.8207,741559499084.7454,713284260879.7646,770267585947.1913,866346483685.2974,966735935557.751,1043394940067.7097,1099073123654.9498,895313142212.0226,1051627949326.9991,1170085556895.8584,1186460890129.9294,1260914660977.1375
156,Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,31020000.0,34918000.0,41749000.0,45144000.0,43879000.0,55989000.0,62983000.0,70688000.0,72798000.0,78476000.0,82507000.0,91063000.0,99461000.0,108071000.0,120230000.0,110858000.0,106289109.336044,108702067.992581,107978893.139292,110937729.412641,115152142.737309,124735071.905407,126887585.451759,131106365.539613,137556822.771548,143352031.172085,149739017.444696,152565763.149451,151560778.381533,163200000.0,170700000.0,173000000.0,175000000.0
157,Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,272632224124.23404,260915563341.87192,271939365016.74228,289975456268.9277,328679708169.62555,361957200172.8186,372698085731.4052,383059165810.0303,405673239064.99097,453637010058.68,497809661644.4043,536513987602.8488,604831438846.381,766196601746.9631,972423527499.5677,1066871893243.3444,1166723326207.0303,1312942466779.4585,1421578567220.9976,1684283318352.0015,1964473690336.9897,2141203478503.114,2120551999946.7578,2078681331893.0642,2105293009791.5198,2217619291126.4404,2319070456682.708,2381273084854.791,2571800139683.2983,2743707759565.2495,3032983227529.1045,3079733119445.9546,3294998900628.682,3571046845809.863,4009506291272.1826,4515893949440.038,4950150285209.932,5251241986123.475,5198944361865.593,5141449088047.745,5561163550636.676,5581848030862.267,5634985055084.629,6325593077992.839,7424925475704.649,8776111615725.21,10341713760802.762,12753597694658.719,15200381437083.072,15143333733786.363,18395406969248.676,21375342318219.12,22516183686655.707,23900062811242.145
158,"Macedonia, FYR",MKD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4471828621.908128,4694744806.586587,2316618514.7524734,2550194959.239463,3381270266.713733,4449375525.559901,4422159848.939288,3735312200.7331977,3571043201.508415,3673288165.8700366,3586883988.956455,3436961384.8124127,3791306757.6623836,4756221628.611111,5514253043.381468,5985809059.970079,6560546900.041087,8159825620.389001,9834034351.062992,9313573964.980068,9338674078.312761,10395222333.758375,9576482627.85992,10220781069.21699
159,Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,275494477.8361005,343771973.18593997,339913866.7566183,359772314.9948979,430096741.954649,486617279.3622621,563683703.008579,538747340.5672461,830710613.9693213,939228016.0139393,1049838549.9124526,1222702571.7565687,1595422953.9021318,1787338105.2642882,1493651106.011841,1327378899.5109425,1294458069.9186745,1311342831.3598359,1313685007.546143,1678328288.5633593,1931545340.218968,1947794155.276834,2007784672.5999935,2421172496.586016,2422840268.740808,2852581755.3052726,2677966905.0159636,1762703059.2675388,2466160215.3331947,2619086427.6067595,2475185559.4116716,2596828335.6978874,2570429654.900504,2422482317.567193,2629739067.4674587,3342824259.824932,4362439886.719905,4874178417.191636,5305317554.724951,6122644014.786838,7145394015.231544,8737687352.700787,8964480570.325212,9422267259.989399,10647545670.176308,10340794110.136602,10942727309.529593
160,Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,250728829.11211696,264578308.9272224,295106775.0124662,345616069.51350635,376081181.81750435,474618292.6925585,527936892.8002308,625563347.4036912,793673674.4762535,1001288245.0879803,1250199056.4183404,1243509858.2947881,1234474742.0442555,1165730172.8741825,1101807300.909271,1117797224.845095,1435038037.4222736,1751293215.6536338,2019503791.234069,2118655299.6357172,2547330284.0441804,2750215016.0226436,3021944632.332955,2709194765.692391,2998504391.778266,3599683395.468887,3671827860.9798026,3633464750.30678,3809619583.8410974,3907947937.469141,3957418082.7992473,3917620727.922409,4296164768.281612,5119621569.320493,5643525281.934409,5980795755.74103,6390123590.138406,7513834699.606966,8554293727.086744,8099400960.9762745,8163841059.602649,9151793160.967472,8740973917.512527,
161,Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Middle East & North Africa (developing only),MNA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282548983679.89136,288414614703.248,328553126400.3745,377951587203.78345,390802990888.26587,402117892385.22723,418207501095.05304,436176027188.95435,447239057685.11273,438027439682.02075,487670836530.3245,561726254976.0157,655489624435.7922,763692365536.948,940060282831.5836,1187825350400.7454,1140997593794.8386,1317316062321.5547,1508515305828.2834,1595192971998.867,1489944129404.0325
163,Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984279596.3999999,1159891559.9999995,1284504508.5833318,1707662607.7499995,2073255525.2048671,2257181942.5444593,2696020574.582863,3673382211.867891,4538345344.903663,4158135025.805552,4114881346.9441867,4501753897.550111,4045813953.4883723,4427771436.156093
164,Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,2310099114.6666665,2552401920.0,2725736618.6666665,2098734592.0,2186505472.0,2896178858.6666665,3020611584.0,3204461568.0,3576966794.6666665,2560785662.91532,2379018323.2262526,1317611862.7755609,768401665.820307,925817089.5278283,1452165052.5471327,1345719435.1495762,1180934217.401187,1124440238.1255121,1057408608.4357866,1136896162.1421814,1267997923.0326948,1396555772.0379355,1595297301.456512,1992066758.8442302,2523359940.712088,3414053250.945486,4234894168.1565914,5623236707.524713,4583834427.3647375,6200357070.114797,8761426370.558775,10321968594.779903,11516409581.29885
165,Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,3526260656.877648,3532145354.927227,3615066120.7977285,3237772713.994196,3372772210.660242,4458235363.851103,5243440331.874664,2353864107.1711416,2093393515.1842442,2314103650.976389,2512109505.4240427,2748955274.343964,1968901449.8240635,2027650517.8222733,2162771442.387749,2246791389.0015707,3241719358.05202,3810025425.3806334,4324474009.614385,4536278939.244746,4310090791.180285,4075049537.382099,4201332885.2841554,4666197195.335853,5697991241.44882,6578515331.196591,7095910827.743628,8035635713.161843,9891003404.78197,9674037707.314003,9274448731.91612,12547888399.92083,14376457305.331429,15318970099.667774
167,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,92609221.80005379,107726181.21830375,111148586.40223399,113797356.97600597,151897168.025178,172767212.63834795,180340653.82204914,191221777.80088922,210695184.3273984,199643443.8749093,209348253.10464588,227051055.6344827,265009395.7818635,333731875.1866295,414772351.0865719,475916514.0961968,524407932.2959685,540635390.2032808,544424605.052283,644070364.5404354,709041451.695003,747994681.0484235,750214409.9509239,788371855.3613102,726937320.3445938,683193885.0033425,802890746.8369747,909820553.0758821,957377507.3703885,981529400.5825359,1019600770.3556875,1443688856.150127,1464392409.3344142,1249945001.9584193,1315932677.5999277,1415296645.1895435,1442598429.565915,1401946882.2215846,1375114088.0198534,1405662577.973028,1293653473.2201421,1295536829.0655391,1324424463.41007,1563072653.3095086,1833445283.018868,2184444848.948953,3040718540.580789,3356758533.5670786,3790240830.662884,3027032864.41642,3526946625.0645585,4136083855.553123,3958701368.7546353,4162533271.2270427
168,Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,706988627.6553764,827093630.3246919,1019634978.3564249,1216227805.4635487,1136544231.3645105,1147187567.6520796,1082934402.1935663,1094857359.6951385,1044926097.4665103,1080643202.2830894,1469050658.086388,1888752207.1070015,2143480497.1850219,2191101651.233048,2653485952.1331887,2856889162.0905814,3224265824.1873226,3263363787.8261843,3558143642.142555,4040342059.5674143,4421952121.486697,4187375887.6594744,4169672974.231275,4291171395.710858,4582562397.943133,4536544699.05727,4767303153.04439,5609836353.563709,6385691315.225347,6283796155.237162,6731536244.194426,7792063566.515009,9641077098.198027,8834661042.935186,9718331362.638218,11252405860.10914,11442063227.953411,11938403908.794788
169,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,162960130.46580228,174580139.76877615,183120146.60590154,190820152.77052277,194740155.9088754,229460183.705713,260400208.476282,269812781.79847,245160098.11307138,265800106.37320268,290520116.26615065,365389567.2163595,406084197.38547134,444302221.2600266,548618789.94423,613196872.5607387,670309252.9824799,806265763.8454587,948983346.7066923,1058297637.1621797,1237662106.1939685,1237686924.811834,1180094061.4817848,1223225049.971443,1208026105.22578,1131349973.6129222,1183671770.9292784,1183071377.4919438,1379923808.2471783,1590201669.1887379,1880784193.2806394,2203536041.022897,1799529368.7537284,2070647130.012982,1181801915.0897882,1397454123.0686827,2281039098.7122545,2663238981.09817,1750585204.646527,1775920039.0883627,1743506286.6458137,1716502069.2915719,2665158942.8967023,2424656666.065396,2625127097.7197986,2754995876.602493,3116789657.892512,3647817218.574345,4276769712.291809,5030639934.35772,5398616984.591485,5627898036.56304,4240492848.823336,3705386789.605115
170,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2441020461.965738,2422724545.026225,2543810830.684552,2708474919.4026103,2899751387.7847233,3187851274.02843,3392767687.1614943,3515850936.4986773,3667209741.9739175,4050763016.3546805,4276665285.7535725,4514334715.057194,5364357955.45827,8150688760.482743,10100863610.761564,9890359225.080492,11753574870.170496,13975278668.212612,16658322458.629465,21602645098.236294,24937045114.15493,25463038428.677475,27287163523.110268,30682563370.116474,34565849168.83843,31772244236.56237,28243103019.741207,32181695658.79536,35271881995.82469,38848565930.16508,44023808215.17664,49133851511.54062,59151684123.17954,66894448089.10388,74481194898.71632,88832454351.70546,100851389334.17273,100168846973.44351,72175568305.80176,79148158887.91544,93789473684.21053,92783947368.42105,100845526315.78947,110202368421.05264,124749736842.10527,143533152129.4831,162692467585.80627,193552802791.70248,230987618903.5513,202251384991.50143,247533525517.69818,289258937258.6323,305032745224.59814,312435494620.5846
171,North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,561709101766.9897,579908153712.3967,621821431851.4131,656423043857.5309,705902594548.8585,766105907215.1317,841253319968.936,889980100134.7977,972364838305.7236,1051437581185.7083,1163848559509.9026,1267131904112.6282,1395546034419.7708,1559891400812.352,1709277049909.4607,1862814339917.2097,2084247320319.4666,2297736943836.3066,2575375764246.369,2875319186352.2554,3136550140379.669,3517387702917.98,3659238527510.3184,3979308289970.789,4395573430645.169,4710699587911.898,4966927332345.783,5300517616106.765,5760032813528.385,6222840858140.108,6573207312581.418,6783893606435.661,7131127993024.47,7455354093755.084,7886565988417.837,8268052026547.743,8729845885049.504,9262433838122.344,9723663171323.22,10343349666896.479,11032636147893.676,11361697425148.76,11736668930032.754,12404138291469.203,13299870277395.475,14264447609989.7,15174109488078.164,15944067885625.943,16268970656744.938,15794545532047.027,16578116507764.07,17317982817932.586,18071518985562.195,18630739301620.63
172,Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,2434779500.8026323,2259233316.8335934,2128058577.707283,2308102954.270609,1960596979.630991,1615794944.3418899,1816728858.2276976,2310417116.2616467,2506590448.8240056,2547362835.595806,2804357093.8052406,3012725699.3838296,3448309743.9646783,3218434947.522256,3636647709.674645,3942494498.875571,3945295662.3814697,4102682851.1176825,3826538596.971294,3818964345.8064594,3908645565.95464,3546791603.2412195,3361236321.058745,4931280095.605098,6606866449.786147,7261366631.807981,7978609421.800424,8836063690.091698,8493167843.296129,8724107048.641407,11141417477.762112,12451760766.461275,13399386549.681484,12579618856.489422
